id,name,path,web_path,artist_id
58,1982_85_lg.jpg,/Volumes/MOCP_AI/Abramson_M/high-res/1982_85_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1982_85_lg.jpg,36
59,2015_68_lg.jpg,/Volumes/MOCP_AI/Abramson_M/high-res/2015_68_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2015_68_lg.jpg,36
60,2015_69_lg.jpg,/Volumes/MOCP_AI/Abramson_M/high-res/2015_69_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2015_69_lg.jpg,36
61,2015_70_lg.jpg,/Volumes/MOCP_AI/Abramson_M/high-res/2015_70_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2015_70_lg.jpg,36
62,2012_21.jpg,/Volumes/MOCP_AI/Abubeker_Z/2012_21.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2012_21.jpg,37
63,2012_21_lg.jpg,/Volumes/MOCP_AI/Abubeker_Z/high-res/2012_21_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2012_21_lg.jpg,37
64,2004_54.jpg,/Volumes/MOCP_AI/Acconci_V/2004_54.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2004_54.jpg,38
65,2004_54Detail.jpg,/Volumes/MOCP_AI/Acconci_V/2004_54Detail.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2004_54Detail.jpg,38
66,"acconci text.jpg","/Volumes/MOCP_AI/Acconci_V/acconci text.jpg","https://storage.googleapis.com/mocp_images/MOCP_IMAGES/acconci text.jpg",38
67,2004_54_lg.jpg,/Volumes/MOCP_AI/Acconci_V/high-res/2004_54_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2004_54_lg.jpg,38
68,2004_54_lg_detail2.jpg,/Volumes/MOCP_AI/Acconci_V/high-res/2004_54_lg_detail2.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2004_54_lg_detail2.jpg,38
69,2004_54_xtra_lg.jpg,/Volumes/MOCP_AI/Acconci_V/high-res/2004_54_xtra_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2004_54_xtra_lg.jpg,38
70,1980_88.jpg,/Volumes/MOCP_AI/Adams_A/1980_88.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1980_88.jpg,39
71,1981_91.jpg,/Volumes/MOCP_AI/Adams_A/1981_91.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1981_91.jpg,39
72,1985_78.jpg,/Volumes/MOCP_AI/Adams_A/1985_78.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1985_78.jpg,39
73,2015_304.jpg,/Volumes/MOCP_AI/Adams_A/2015_304.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2015_304.jpg,39
74,2016_101.jpg,/Volumes/MOCP_AI/Adams_A/2016_101.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2016_101.jpg,39
75,2016_102.jpg,/Volumes/MOCP_AI/Adams_A/2016_102.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2016_102.jpg,39
76,1981_87_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1981_87_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1981_87_lg.jpg,39
77,1981_88_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1981_88_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1981_88_lg.jpg,39
78,1981_89_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1981_89_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1981_89_lg.jpg,39
79,1981_91_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1981_91_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1981_91_lg.jpg,39
80,1985_304_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1985_304_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1985_304_lg.jpg,39
81,1985_305_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1985_305_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1985_305_lg.jpg,39
82,1985_78_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/1985_78_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1985_78_lg.jpg,39
83,2015_304_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/2015_304_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2015_304_lg.jpg,39
84,2016_101_lg.jpg,/Volumes/MOCP_AI/Adams_A/high-res/2016_101_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2016_101_lg.jpg,39
85,1993_42_1.jpg,/Volumes/MOCP_AI/Adams_K/1993_42_1.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1993_42_1.jpg,40
86,1993_42_2.jpg,/Volumes/MOCP_AI/Adams_K/1993_42_2.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1993_42_2.jpg,40
87,1993_42_1_lg.jpg,/Volumes/MOCP_AI/Adams_K/high-res/1993_42_1_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1993_42_1_lg.jpg,40
88,1993_42_2_lg.jpg,/Volumes/MOCP_AI/Adams_K/high-res/1993_42_2_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1993_42_2_lg.jpg,40
89,1996_222.jpg,/Volumes/MOCP_AI/Adams_R/1996_222.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_222.jpg,41
90,1996_219_lg.jpg,/Volumes/MOCP_AI/Adams_R/high-res/1996_219_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_219_lg.jpg,41
91,1996_220_lg.jpg,/Volumes/MOCP_AI/Adams_R/high-res/1996_220_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_220_lg.jpg,41
92,1996_221_lg.jpg,/Volumes/MOCP_AI/Adams_R/high-res/1996_221_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_221_lg.jpg,41
93,1996_222_lg.jpg,/Volumes/MOCP_AI/Adams_R/high-res/1996_222_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_222_lg.jpg,41
94,1996_4.jpg,/Volumes/MOCP_AI/Adams_SL/1996_4.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_4.jpg,42
95,1996_5.jpg,/Volumes/MOCP_AI/Adams_SL/1996_5.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_5.jpg,42
96,1996_5_lg.jpg,/Volumes/MOCP_AI/Adams_SL/1996_5_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_5_lg.jpg,42
97,1996_6.jpg,/Volumes/MOCP_AI/Adams_SL/1996_6.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_6.jpg,42
98,1996_4_lg.jpg,/Volumes/MOCP_AI/Adams_SL/high-res/1996_4_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_4_lg.jpg,42
99,1996_5_lg.jpg,/Volumes/MOCP_AI/Adams_SL/high-res/1996_5_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_5_lg.jpg,42
100,1996_6_lg.jpg,/Volumes/MOCP_AI/Adams_SL/high-res/1996_6_lg.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1996_6_lg.jpg,42
101,1986_178.jpg,/Volumes/MOCP_AI/Agresti_A/1986_178.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1986_178.jpg,43
102,1986_179.jpg,/Volumes/MOCP_AI/Agresti_A/1986_179.jpg,https://storage.googleapis.com/mocp_images/MOCP_IMAGES/1986_179.jpg,43
